Pattern,Detected Text,Start Index
Liebe (?! zu),Liebe mit lächelndem Mund und winkt Dir ein berauschendes Willkommen!‹ »Wie glücklich muß diese Rose einen,7946836
Liebe (?! zu),"Liebe abgeschlossen hat wie ich, Hoheit, der spürt kein Gelüste mehr, sich mit Rosen zu schmücken. Die Zei",7947333
Liebe (?! zu),"Liebe ist noch kein Kraut gewachsen, ebenso wenig, wie gegen den Tod. Sollte sich also die Phine, die ja n",7952297
Liebe (?! zu),"Liebe schon Schwester Magda damit beauftragen, und dann ist der Minister vortrefflich aufgehoben.« Josephi",7992683
Liebe (?! zu),"Liebe und Vergebung strahlte. Sie neigte das Köpfchen über die bleiche Hand der Herzogin und küßte sie, un",7993095
Liebe (?! zu),"Liebe würde darin kein Opfer erblicken, denn sie scheute sich ja auch nicht, angesichts der ganzen Welt an",8008260
Liebe (?! zu),"Liebe die Residenz ebenfalls verlassen wollte. Man nahm sich auch vor, dem kleinen Landfräulein merklich z",8027531
Liebe (?! zu),"Liebe nicht Recht, Gesetz und Macht kennt! Und er richtete sich unwillkürlich empor zu seiner vollen, stat",8035971
Liebe (?! zu),"Liebe zu wagen, mir Sieg oder Untergang zu bereiten in dem tollkühnen Streben nach ihrem Besitz. Ich spiel",8042605
Liebe (?! zu),"Liebe hat mich nicht verlassen.« D'Ouchy machte tiefaufatmend eine Pause, ein verzehrendes Feuer glühte in",8043502
Liebe (?! zu),"Liebe erwidert sei?« D'Ouchy stützte sich schwer auf die Sessellehne, ein fast irres, drohendes Feuer sprü",8046418
Liebe (?! zu),"Liebe willen wagen und opfern kann, habe ich gethan! Zum Inbegriff meines Lebens habe ich sie gemacht und ",8048369
Liebe (?! zu),"Liebe verstehen lehrte, bis zu dem letzten Augenblicke und zu dem letzten Schlage, welchen mein Herz thut!",8049771
Liebe (?! zu),"Liebe entgegenstellte, die weder Recht noch Gesetz und Macht kennt! So war plötzlich ein greller Lichtsche",8061031
Liebe (?! zu),Liebe bist Du! – Goethe. Im weißen Brautgewand standen die Linden des Lehrbacher Parks. Geheimnißvolles Su,8081785
Liebe (?! zu),Liebe und Glück verheißungsvoll in das Ohr zu flüstern. Die weißen Blattflocken wehten auf das blondlockig,8082020
Liebe (?! zu),"Liebe und Weichheit, wenn er auf dem reizenden Gesichtchen seiner kleinen Pflegerin haftete. Die Lähmung w",8082699
Liebe (?! zu),"Liebe Leid geschah, geschah durch Lieb' auch Liebe nie!« Hell auf glänzten sie, wie lauteres Gold. – Sechs",8113626
Liebe (?! zu),"Liebe nie!« Hell auf glänzten sie, wie lauteres Gold. – Sechsundzwanzigstes Kapitel. Es war noch früh am T",8113671
Liebe (?! zu),"Liebe schwören läßt!« und Onkel Bernd umarmte mit überströmendem Herzen und vereinigte die beiden, vor Sch",8119207
Liebe (?! zu),"Liebe war über die Fluren von Lehrbach und Groß-Stauffen gewandelt, hatte die Rosen gebrochen und sie auf ",8121043
Liebe (?! zu),"Liebe überwuchern ihn im Herzen des Künstlers, denn Graf Lehrbach liebt sein reizendes Weib abgöttisch. In",8125683
Liebe (?! zu),"Liebe und Güte nahm sie zu, je ärmer Gebizo wurde, so daß aller Segen des Himmels sich in dies Weib zu leg",8132940
Liebe (?! zu),"Liebe zu ihm war unerklärlicherweise für sie aus ihrem Herzen weggetilgt, obgleich dasselbe so freundlich ",8145678
Liebe (?! zu),"Liebe würdiger wäre als jener tote Gebizo, und diese Sache begab sich, wie in der folgenden Legende geschr",8145925
Liebe (?! von),"Liebe zu sich selbst oder von der Liebe und Sorge für andere, auf der Bergeshöhe beisammenstanden und eini",33702
Liebe (?! von),"Liebe und Sorge für andere, auf der Bergeshöhe beisammenstanden und einigermaßen verwirrt auseinanderzusch",33736
Liebe (?! von),"Liebe noch bewahrte. Der Pfarrer aber, welcher die Frau Justine zu seinen Hauptstützen zählte, da sie mit ",103280
Liebe (?! von),"Liebe und der gegenseitigen Anhänglichkeit bilden, um sich für die große Stunde des verheißenen Weltgerich",162748
Liebe (?! von),"Liebe trieb, aus Unglücklichen, die einen Trost zu finden hofften, der ihnen anderwärts nirgends blühte. E",163205
Liebe (?! von),Liebe und der vornehmste Gegenstand all ihres Wohlwollens und ihrer Bewunderung gewesen. Indessen kam die ,180017
Liebe (?! von),"Liebe gefällt sich in solchen Schelmenstreichen. Was doch Sonne, Berg und Thal aus uns nicht alles machen ",208691
Liebe (?! von),Liebe durch die kalte Welt. Welch ein warmes Klima plötzlich! Wie im Süden. Heiss ists in der Winterkälte.,214184
Liebe (?! von),"Liebe stirbt, dann lassen wir uns begraben. Du denkst nicht dran. „Dazu kommts nie! Das giebts nicht!“ und",216987
Liebe (?! von),"Liebe sind, König und Königin des höchsten Lebens? * * * Wie auf einem Stück glühender Sonne ruht sichs an",217625
Liebe (?! von),"Liebe gesehn, mag nun die ganze Welt sie sehn! Wir brauchen uns nicht zu kümmern. Wir sind ja gestorben – ",221824
Liebe (?! von),"Liebe von dir verlangt.« »O weh, Vater,« sagte Berta mit komischem Entsetzen, »Liebe habe ich gar keine. W",227937
Liebe (?! von),"Liebe habe ich gar keine. Weißt du noch die erste Haushälterin, die zärtliche Fräulein Schmidt, die immer ",228016
Liebe (?! von),"Liebe entgegenkommen, die uns ersetzen will, was wir an deiner Mama verloren haben.« Berta schwieg. Sie be",228507
Liebe (?! von),"Liebe fürchtet, werde ich leicht fertig werden mit ihm.« In den nächsten Wochen war ein geschäftiges Leben",231733
Liebe (?! von),"Liebe der Frau entgegensehe, die ihr jetzt schon solche Opfer auferlegte. Mit bitterem Unmut nahm sie die ",233682
Liebe (?! von),Liebe konnte sie empfinden. Verschiedene Hochzeitsgäste waren an der Bahn: sie gingen alle zusammen nach d,235116
Liebe (?! von),"Liebe auf Berta. »Ich fühle es, Mutter,« sagte Berta, »aber ich habe noch eine Bitte: nimm jetzt die Schlü",261323
Liebe (?! von),Liebe gefunden und kann es etwas Besseres geben auf Erden?« Noch manch inniges Wort wurde zwischen Mutter ,262042
Liebe (?! von),"Liebe begegnen würden, habe ich sicher geglaubt. aber daß wir uns so schnell finden könnten, hätte ich noc",262926
Liebe (?! von),"Liebe Unglück haben, Numero eins, und Numero zwei: die heiratsfähigen Prinzessinnen der amerikanischen Eis",284064
Liebe (?! von),"Liebe Frau, wo kann man das Nähere erfahren?« »Nu, natürlich in ihrer Wohnung, wenn Sie sich die Mühe gebe",487025
Liebe (?! von),"Liebe Dame und beste Herren, da sagt dieser Junge: ›Den Kaffee und die Suppe habe ich meiner Schwester weg",509053
Liebe (?! von),"Liebe Gräfin: Also das nennen Sie Ihren inneren Menschen entwickeln, wenn Sie sich vor Tag und Tau im Wald",709160
Liebe (?! von),"Liebe Frau – sagen Sie: Nein! das sei eine blödsinnige, unverschämte Lüge. Und sagen Sie weiter, ich hätte",797608
Liebe (?! von),"Liebe Freundin – dies Mißtrauen gegen sich selber müssen Sie sich ausreden, eher kommen Sie nicht weiter u",870208
Liebe (?! von),"Liebe zu dem eigenen, uralten Blut, ein beinahe tierisches Sicheinsfühlen mit denen, die vom gleichen Stam",883324
Liebe (?! von),"Liebe erlischt und er sein Wort zurücknimmt – dann bin ich das elendeste Wesen, das die Sonne bescheint. O",1101410
Liebe (?! von),"Liebe zu verlieren, mich habe schweigen lassen, kaum eine Beachtung. Als ich seine Schritte auf der Treppe",1107430
Liebe (?! von),"Liebe schluchzt, und alle ihre Bewegungen hatten eine erhöhte Anmuth. Eines Tages aber flüsterte die Dame ",1137995
Liebe (?! von),Liebe entbrannt für Dich!« Und da erwachte Blanche aus ihrer holden unbewußten Wonne. Sie fing an zu prüfe,1138129
Liebe (?! von),"Liebe gebeten. Sollte ihr so schnell Erhörung werden? O maßloses Glück, o nie geahnte Seligkeit! Und denno",1145018
Liebe (?! von),Liebe auf weißem Marmoraltar ein Taubenopfer darbrachte und seinem Liebling Raffael den Kardinalshut für d,1164719
Liebe (?! von),Liebe zur Sühne und schwerer Buße zur Erinnerung. Wie die Verkörperung einer alten Legende muthet sie uns ,1167157
Liebe (?! von),"Liebe nieder. Dieser poetischen Supposition wurde die Verachtung zu theil, welche dieselbe verdiente. Ein ",1174929
Liebe (?! von),Liebe erzählt man die Geschichte seiner Nerven! . . . Meine Liebe! . . . Wo ich sie getroffen? . . . In He,1187201
Liebe (?! von),"Liebe und kindischer Eitelkeit, von tändelnder Koketterie und hingebender Selbstverleugnung – eine Geschic",1220177
Liebe (?! von),"Liebe zu heirathen, wie heutzutage. – Maxime war arm, Therese noch ärmer und obendrein nur von der seconde",1225641
Liebe (?! von),"Liebe zurück zu schenken. Als sie nach ihrer inbrünstigen Andacht emporsah, bemerkte sie tausend kleine Sä",1236764
Liebe (?! von),"Liebe nicht mehr eine Religion, wie in den Zeiten der Ritter und Minnesänger, sie war keine elegante Zerst",1243323
Liebe (?! von),"Liebe eine Kunst, die Rousseau gelehrt, ohne sie zu können. Das Herz war ein Instrument, an dem man bestän",1243612
Liebe (?! von),"Liebe eine Kunst war, so war sie eine, die er ganz wie ein gottbegnadigtes Genie instinctiv ausübte. Von a",1244461
Liebe (?! von),"Liebe und die Menschenrechte,« sagte der Chevalier. »mehrere unserer Bekannten, unter andern der junge Laf",1254216
Liebe (?! von),"Liebe zu ihm in sich bergend, edel und einsam verkümmert. Vielleicht staunt Lauzun nur spöttelnd darüber, ",1265198
Liebe (?! von),"Liebe die Religion. Vor einundzwanzig Jahren hat der Pfarrer Perce-neige getauft, Er hat ihr die erste Com",1266533
Liebe (?! von),"Liebe ihre letzten Augenblicke verschwelgt, anstatt der Hostie hat sie einen Kuß genossen, sie ist verdamm",1271156
Liebe (?! von),"Liebe und Glauben, durch schale Menschensatzungen bitter verfeindet, hatten sich dessen erinnert, daß sie ",1272012
Liebe (?! von),Liebe … Was hatte sich daran geändert? War nicht noch alles ebenso wie damals? Er hob den Kopf. Er sah mit,1315300
Liebe (?! von),Liebe machen ja ohnehin jede Glücksstunde fast zu einem Geschenk und Wunder! Wenn du nun noch eine solche ,1319360
Liebe (?! von),"Liebe für Dich ist. Ich trage seit sechs Jahren die Gefahr und die Aufregung einer solchen Leidenschaft, w",1319623
Liebe (?! von),"Liebe sein. Weil ich lieber sterben und untergehen mag, als von Dir lassen. »Treue adelt! Und unsere Treue",1319799
Liebe (?! von),"Liebe klar angesehen. Nicht in Ekstasen schwächlicher Moral, die bereut, sich schämt, um willenlos der Ver",1362038
Liebe (?! von),"Liebe auf den Punkt gekommen ist, wo sie die Geliebte zwiefach empfindet – anders in ihrer Gegenwart als i",1362408
Liebe (?! von),"Liebe krank. Der Augenblick ist gekommen, wo ihre Bestimmung zu sinken – diese furchtbare Bestimmung aller",1362632
Liebe (?! von),"Liebe – sich erfüllt. Damals schon begann in ihm der Kampf, von ihr ungeahnt – vielleicht ungeahnt. Zuweil",1362739
Liebe (?! von),Liebe willen für ihn gewagt. Tiefe Erschütterung ging durch sein Gemüt … Ihr grandioser Mut ließ ihn erbeb,1364711
Liebe (?! von),"Liebe ein Opfer. Ich gesteh' dir: mir selbst würde es auch Spaß machen, Senatorsfrau zu werden. Allein sch",1370256
Liebe (?! von),"Liebe und die letzten Jahre haben es dir bewiesen: ich glaube, kein kleinlicher Mensch zu sein! Aber du we",1370632
Liebe (?! von),"Liebe bedeutet es mehr Freiheit – wenn Meno – – wenn aber du nun noch Senator wirst, bleibt ja keine, gar ",1375872
Liebe (?! von),Liebe …« Halblaut sprach sie das alles. Flehend und zugleich mit ihren zarten schmalen Händen seine Rechte,1376005
Liebe (?! von),Liebe war mit Seelenqualen ohne Ende bezahlt worden. Und nun war es genug. – Der Deckel der Teemaschine kl,1380235
Liebe (?! von),"Liebe der Tochter empfand. Sie saß in dieser Morgenstunde ein wenig grollend, in angeborener Wuchtigkeit a",1412712
Liebe (?! von),"Liebe so stolz gewesen, so groß – begierig fast nach Leiden, um darin die überragende Macht dieses Gefühls",1461184
Liebe (?! von),"Liebe Therese, ich muß dir sagen: ich bewundere ihn.« Therese fiel ihrem Vater um den Hals, in einer wunsc",1474087
Liebe (?! von),Liebe in dieser Richtung würde beschäftigen wollen. Dazu war Therese eigentlich zu charaktervoll. Sie mußt,1479567
Liebe (?! von),Liebe umgeschlagen scheint – was in seelischer Hinsicht durchaus nichts Überraschendes und bei mehr temper,1486880
Liebe (?! von),Liebe hatte er ihr sein Leben angeboten. Aber sie wollte es nicht. Heute ahnte ihm: sie hatte nicht gewoll,1487690
Liebe (?! von),"Liebe zu ihm, oder der Gewissensbedrängnis ihrem Manne gegenüber, diesem alles eingestehen würde. Dann wür",1488015
Liebe (?! von),"Liebe zu seiner Vaterstadt brauste leidenschaftlich in ihm auf – vor seinem geistigen Auge, wunderlich zus",1492743
Liebe (?! von),"Liebe hinterdrein indirekt doch deutlichst kompromittiert. Wieder ein Zwang – wieder etwas Unerträgliches,",1495113
Liebe (?! von),"Liebe willen hatte er geglaubt zu leiden, tragische Not hatte er ihr angedichtet – und sie war nur eine na",1509109
Liebe (?! von),Liebe gegen die Abneigung der Mutter in Waffen! Ach und er liebte den Frieden so! Man konnte doch nur denk,1558672
Liebe (?! von),Liebe und will geliebt werden.« Hierauf war seine Frau in sichtliche Unruhe geraten und hatte ihn bedeutun,1562643
Liebe (?! von),"Liebe Therese,« begann er, »ich habe in der letzten Zeit manchmal gedacht, daß ich eine Frage wagen dürfe ",1572498
Liebe (?! von),"Liebe Therese … haben Sie genug Zutrauen und Neigung für mich, um meine Frau werden zu wollen?« »O Gott …«",1572649
Liebe (?! von),"Liebe zeigen – ach, immerfort – damit ich würdig sei, deine Gefährtin zu heißen …« Mädchenträume – das Glü",1575199
Liebe (?! von),"Liebe ausmalt – wie es ihn mit Ehrfurcht erfüllte! »Kämpfe hören nie auf, wenn man Verantwortungen trägt g",1575332
Liebe (?! von),Liebe ist und die die Menschen zueinander reißt … »Er liebt mich – er liebt mich …« Der Vater hatte sehr h,1577701
Liebe (?! von),Liebe daran stärke. Die Pflichten des Ehestandes sind nicht leicht. Mann und Frau müssen beständig an sich,1579293
Liebe (?! von),"Liebe diesen Bund gestiftet hat. es wäre eines deutschen Mädchens nicht würdig, von Berechnungen und dem V",1581415
Liebe (?! von),Liebe des Mannes.« Für jetzt mußte sie alle ihre Sentenzen schweigend in der eigenen Brust bewegen. Sie fü,1584466
Liebe (?! von),"Liebe ist. Die Gründung war nun vollzogen, die Zeichnungen, dank der von Bording garantierten fünf Prozent",1585334
Liebe (?! von),"Liebe – ruhiger als sie, dauerhafter als sie … Aber doch – ihm kam der Gedanke: wahr sein – ganz wahr! Ges",1588343
Liebe (?! von),Liebe antun – und damit vielleicht auch Therese. Er schob ihn zur Tür. »Nun gehen Sie – kaufen eine Handvo,1592909
Liebe (?! von),"Liebe ergründen … Es kam ja vor, daß man sich einmal für Minuten unbeachtet, ungestört sah – Wie gütig war",1601983
Liebe (?! von),"Liebe und Glauben … Die Weihe über ihr gab ihr eine Schönheit, die ihn mit Staunen erfüllte – mit Andacht ",1616421
Liebe (?! von),"Liebe ihn beschenkte – schwer lag in der Tiefe seines Gemütes das Bewußtsein, daß er so wenig dagegen gab ",1616689
Liebe (?! von),"Liebe ist tiefste Fürsorge und Sorge … Ein merkwürdiges Bangen und Zittern, in allem Glück des Besitzes. I",1618989
Liebe (?! von),"Liebe ist.« Sie begriff auch schaudernd, wie tausendfach es vorkommen möge, daß solche Ahnung trügt, daß s",1619699
Liebe (?! von),"Liebe alles in sein Ohr flüstern, und immer wieder küßte er ihre Hände und ihren Mund – voll heißer Dankba",1620827
Liebe (?! von),"Liebe sich recht dadurch zeigen muß, daß sie sich weniger zeigt.« – Nun hieß es klug sein, sich in der Han",1621664
Liebe (?! von),"Liebe als die Wissenschaft ihres eigenen Gefühls. Und das war so riesengroß, daß es keiner leidenschaftlic",1622389
Liebe (?! von),"Liebe sprechen, sie immer neu erleben, und den Männern genügt es, sie bewiesen zu haben. Aber eine Frau, d",1624218
Liebe (?! von),"Liebe blieb, die Hochachtung vor ihr ward fast zur Andacht. Daß diese Frau seinen Namen trug, daß durch si",1631748
Liebe (?! von),"Liebe weniger grausam zu, wenn es eben nicht so wäre. Es lastete auf ihm wie ein beständiger Vorwurf, daß ",1632726
Liebe (?! von),"Liebe zu eigen genommen. Zugleich fühlte er mit der qualvollsten Deutlichkeit, daß das üppig-stille, große",1636686
Liebe (?! von),"Liebe weiter durch die Tage ging, das schien ihm erhaben … Er genoß das seltene Glück, ein Weib ganz und g",1637598
Liebe (?! von),"Liebe war keine Sklavendemut. Weil sie sich mit Zurückhaltung auf das herrlichste verband, blieb es immer ",1639132
Liebe (?! von),Liebe und Arbeit und Wachsamkeit kann die ideellen und praktischen Werte erhalten und weiter entwickeln. M,1647219
Liebe (?! von),"Liebe zu geben, deren Hochhaltung allein die Zufriedenheit des Lebens gewährleisteten. Aber es geschah, da",1651809
Liebe (?! von),Liebe hatte an jenem Morgen und mit jener Aufforderung das Vorspiel seiner Bewerbung begonnen. Und das war,1692358
Liebe (?! von),Liebe zu mir half ihm vielleicht aus dem Unrecht heraus?« Therese fühlte sich ein wenig schwach. Sie hatte,1694289
Liebe (?! von),"Liebe kam sie in vorwärtsstürmenden Gedanken dahin: er war verführt worden, er hatte gelitten, er verdient",1697335
Liebe (?! von),Liebe zu mir half ihm aus dem Unrecht heraus …« Das war gut zu denken … Sie schrak auf. In der Tür zeigte ,1697975
Liebe (?! von),"Liebe und Leben! Unbegreifliche, grausame … Diese Frau, von der er sich so vollkommen losgelöst, daß er di",1702523
Liebe (?! von),"Liebe zeigen wollen, sie zu erfreuen gewünscht – das erzählten diese unerwarteten Aufmerksamkeiten. Er kon",1723141
Liebe (?! von),"Liebe ist, so sieht man, daß Liebe einen auch mit Rücksichten malträtieren kann.« Und sie saß, um vor Jako",1730651
Liebe (?! von),"Liebe einen auch mit Rücksichten malträtieren kann.« Und sie saß, um vor Jakob nicht undankbar oder kränkl",1730680
